CE_ID,PA,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,race,capital-gain,capital-loss,hours-per-week,Output,Decision
105,1,97,State-gov,11,Preschool,5,11th,Exec-managerial,Not-in-family,Male,Other,13,85,28,0.283167,POSITIVE
106,0,97,State-gov,11,1st-4th,2,11th,Exec-managerial,Not-in-family,Female,Other,13,97,38,-0.166799,NEGATIVE
106,1,97,State-gov,11,1st-4th,2,11th,Exec-managerial,Not-in-family,Male,Other,13,97,38,0.216236,POSITIVE
107,0,96,Local-gov,10,1st-4th,2,Some-college,Exec-managerial,Not-in-family,Female,Other,12,96,27,-0.181713,NEGATIVE
107,1,96,Local-gov,10,1st-4th,2,Some-college,Exec-managerial,Not-in-family,Male,Other,12,96,27,0.202304,POSITIVE
108,0,98,State-gov,13,10th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,13,86,39,-0.172533,NEGATIVE
108,1,98,State-gov,13,10th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,13,86,39,0.210880,POSITIVE
109,0,97,State-gov,11,1st-4th,2,11th,Exec-managerial,Not-in-family,Female,Other,13,85,28,-0.185922,NEGATIVE
109,1,97,State-gov,11,1st-4th,2,11th,Exec-managerial,Not-in-family,Male,Other,13,85,28,0.198373,POSITIVE
110,0,84,Local-gov,8,1st-4th,5,Bachelors,Exec-managerial,Husband,Female,Other,12,95,36,-0.135105,NEGATIVE
110,1,84,Local-gov,8,1st-4th,5,Bachelors,Exec-managerial,Husband,Male,Other,12,95,36,0.245843,POSITIVE
111,0,87,State-gov,13,10th,5,Prof-school,Exec-managerial,Other-relative,Female,Other,18,98,29,-0.151224,NEGATIVE
111,1,87,State-gov,13,10th,5,Prof-school,Exec-managerial,Other-relative,Male,Other,18,98,29,0.230785,POSITIVE
112,0,86,State-gov,11,Preschool,5,11th,Exec-managerial,Not-in-family,Female,Other,13,97,28,-0.084673,NEGATIVE
112,1,86,State-gov,11,Preschool,5,11th,Exec-managerial,Not-in-family,Male,Other,13,97,28,0.292952,POSITIVE
113,0,87,State-gov,13,10th,5,Prof-school,Exec-managerial,Other-relative,Female,Other,13,86,39,0.428726,POSITIVE
113,1,87,State-gov,13,10th,5,Prof-school,Exec-managerial,Other-relative,Male,Other,13,86,39,-0.078779,NEGATIVE
114,0,84,Local-gov,8,1st-4th,5,Bachelors,Exec-managerial,Husband,Female,Other,12,83,26,-0.151173,NEGATIVE
114,1,84,Local-gov,8,1st-4th,5,Bachelors,Exec-managerial,Husband,Male,Other,12,83,26,0.230832,POSITIVE
115,0,87,State-gov,13,10th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,13,98,39,-0.160530,NEGATIVE
115,1,87,State-gov,13,10th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,13,98,39,0.222092,POSITIVE
116,0,86,State-gov,11,1st-4th,2,11th,Exec-managerial,Not-in-family,Female,Other,13,97,28,-0.175446,NEGATIVE
116,1,86,State-gov,11,1st-4th,2,11th,Exec-managerial,Not-in-family,Male,Other,13,97,28,0.208158,POSITIVE
117,0,87,State-gov,13,10th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,13,86,29,-0.181181,NEGATIVE
117,1,87,State-gov,13,10th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,13,86,29,0.202801,POSITIVE
118,0,95,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Female,Other,15,90,32,-0.153407,NEGATIVE
118,1,95,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Male,Other,15,90,32,0.228746,POSITIVE
119,0,97,State-gov,11,9th,2,11th,Exec-managerial,Not-in-family,Female,Other,17,95,36,-0.099186,NEGATIVE
119,1,97,State-gov,11,9th,2,11th,Exec-managerial,Not-in-family,Male,Other,17,95,36,0.279395,POSITIVE
120,0,85,Local-gov,10,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Female,Other,16,92,34,-0.186522,NEGATIVE
120,1,85,Local-gov,10,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Male,Other,16,92,34,0.197812,POSITIVE
121,0,87,State-gov,13,9th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,18,97,38,-0.148366,NEGATIVE
121,1,87,State-gov,13,9th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,18,97,38,0.233455,POSITIVE
122,0,96,Local-gov,10,HS-grad,5,Some-college,Exec-managerial,Not-in-family,Female,Black,7,96,37,-0.002581,NEGATIVE
122,1,96,Local-gov,10,HS-grad,5,Some-college,Exec-managerial,Not-in-family,Male,Black,7,96,37,0.369638,POSITIVE
123,0,95,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Female,Black,2,95,36,-0.087241,NEGATIVE
123,1,95,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Male,Black,2,95,36,0.290554,POSITIVE
124,0,95,Local-gov,8,HS-grad,5,Bachelors,Exec-managerial,Husband,Female,Black,7,95,26,-0.033561,NEGATIVE
124,1,95,Local-gov,8,HS-grad,5,Bachelors,Exec-managerial,Husband,Male,Black,7,95,26,0.340698,POSITIVE
125,0,93,Self-emp-inc,5,Prof-school,4,Married-spouse-absent,Exec-managerial,Husband,Female,Black,1,93,24,-0.094955,NEGATIVE
125,1,93,Self-emp-inc,5,Prof-school,4,Married-spouse-absent,Exec-managerial,Husband,Male,Black,1,93,24,0.283348,POSITIVE
126,0,98,State-gov,13,Prof-school,5,Prof-school,Exec-managerial,Other-relative,Female,Black,8,86,39,-0.119817,NEGATIVE
126,1,98,State-gov,13,Prof-school,5,Prof-school,Exec-managerial,Other-relative,Male,Black,8,86,39,0.216302,POSITIVE
127,0,97,State-gov,11,9th,5,11th,Exec-managerial,Not-in-family,Female,Black,3,85,38,-0.085283,NEGATIVE
127,1,97,State-gov,11,9th,5,11th,Exec-managerial,Not-in-family,Male,Black,3,85,38,0.279896,POSITIVE
128,0,96,Local-gov,10,HS-grad,5,Some-college,Exec-managerial,Not-in-family,Female,Black,7,84,27,-0.020177,NEGATIVE
128,1,96,Local-gov,10,HS-grad,5,Some-college,Exec-managerial,Not-in-family,Male,Black,7,84,27,0.353201,POSITIVE
129,0,95,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Female,Black,2,82,25,-0.002910,NEGATIVE
129,1,95,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Male,Black,2,82,25,0.369331,POSITIVE
130,0,96,Local-gov,10,HS-grad,2,Some-college,Exec-managerial,Not-in-family,Female,Black,2,96,37,-0.185216,NEGATIVE
130,1,96,Local-gov,10,HS-grad,2,Some-college,Exec-managerial,Not-in-family,Male,Black,2,96,37,0.199032,POSITIVE
131,0,98,State-gov,13,Prof-school,2,Prof-school,Exec-managerial,Other-relative,Female,Black,8,98,29,-0.058987,NEGATIVE
131,1,98,State-gov,13,Prof-school,2,Prof-school,Exec-managerial,Other-relative,Male,Black,8,98,29,0.316948,POSITIVE
132,0,98,State-gov,13,9th,2,Prof-school,Exec-managerial,Other-relative,Female,Black,3,98,29,-0.091308,NEGATIVE
132,1,98,State-gov,13,9th,2,Prof-school,Exec-managerial,Other-relative,Male,Black,3,98,29,0.286755,POSITIVE
133,0,97,State-gov,11,HS-grad,2,11th,Exec-managerial,Not-in-family,Female,Black,3,85,38,-0.189424,NEGATIVE
133,1,97,State-gov,11,HS-grad,2,11th,Exec-managerial,Not-in-family,Male,Black,3,85,38,0.195102,POSITIVE
134,0,95,Local-gov,8,HS-grad,1,Bachelors,Exec-managerial,Husband,Female,Black,2,83,26,-0.010742,NEGATIVE
134,1,95,Local-gov,8,HS-grad,1,Bachelors,Exec-managerial,Husband,Male,Black,2,83,26,0.362014,POSITIVE
135,0,86,State-gov,11,9th,5,11th,Exec-managerial,Not-in-family,Female,Black,3,97,38,-0.038182,NEGATIVE
135,1,86,State-gov,11,9th,5,11th,Exec-managerial,Not-in-family,Male,Black,3,97,38,0.289682,POSITIVE
136,0,85,Local-gov,10,HS-grad,5,Some-college,Exec-managerial,Not-in-family,Female,Black,7,96,27,-0.011230,NEGATIVE
136,1,85,Local-gov,10,HS-grad,5,Some-college,Exec-managerial,Not-in-family,Male,Black,7,96,27,0.361559,POSITIVE
137,0,84,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Female,Black,2,95,26,-0.095890,NEGATIVE
137,1,84,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Male,Black,2,95,26,0.282475,POSITIVE
138,0,86,State-gov,11,HS-grad,5,11th,Exec-managerial,Not-in-family,Female,Black,3,85,38,1.865305,POSITIVE
138,1,86,State-gov,11,HS-grad,5,11th,Exec-managerial,Not-in-family,Male,Black,3,85,38,-0.094372,NEGATIVE
139,0,86,State-gov,11,9th,5,11th,Exec-managerial,Not-in-family,Female,Black,3,85,28,-0.052846,NEGATIVE
139,1,86,State-gov,11,9th,5,11th,Exec-managerial,Not-in-family,Male,Black,3,85,28,0.271818,POSITIVE
140,0,86,State-gov,11,HS-grad,2,11th,Exec-managerial,Not-in-family,Female,Black,3,97,38,-0.178947,NEGATIVE
140,1,86,State-gov,11,HS-grad,2,11th,Exec-managerial,Not-in-family,Male,Black,3,97,38,0.204888,POSITIVE
141,0,84,Local-gov,8,HS-grad,1,Bachelors,Exec-managerial,Husband,Female,Black,2,95,26,-0.003322,NEGATIVE
141,1,84,Local-gov,8,HS-grad,1,Bachelors,Exec-managerial,Husband,Male,Black,2,95,26,0.368946,POSITIVE
142,0,87,State-gov,13,Prof-school,2,Prof-school,Exec-managerial,Other-relative,Female,Black,3,86,39,-0.177289,NEGATIVE
142,1,87,State-gov,13,Prof-school,2,Prof-school,Exec-managerial,Other-relative,Male,Black,3,86,39,0.199530,POSITIVE
143,0,85,Local-gov,10,HS-grad,2,Some-college,Exec-managerial,Not-in-family,Female,Black,2,84,27,-0.006002,NEGATIVE
143,1,85,Local-gov,10,HS-grad,2,Some-college,Exec-managerial,Not-in-family,Male,Black,2,84,27,0.366443,POSITIVE
144,0,95,Local-gov,8,Doctorate,5,Bachelors,Exec-managerial,Husband,Female,Other,5,90,32,-0.066838,NEGATIVE
144,1,95,Local-gov,8,Doctorate,5,Bachelors,Exec-managerial,Husband,Male,Other,5,90,32,0.309612,POSITIVE
145,0,97,State-gov,11,Preschool,2,11th,Exec-managerial,Not-in-family,Female,Other,7,95,36,-0.012618,NEGATIVE
145,1,97,State-gov,11,Preschool,2,11th,Exec-managerial,Not-in-family,Male,Other,7,95,36,0.360261,POSITIVE
146,0,85,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Female,Other,6,92,34,-0.099954,NEGATIVE
146,1,85,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Male,Other,6,92,34,0.278678,POSITIVE
147,0,87,State-gov,13,Preschool,2,Prof-school,Exec-managerial,Other-relative,Female,Other,8,97,38,-0.061798,NEGATIVE
147,1,87,State-gov,13,Preschool,2,Prof-school,Exec-managerial,Other-relative,Male,Other,8,97,38,0.314321,POSITIVE
148,0,90,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Other,0,76,21,-0.199398,NEGATIVE
148,1,90,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Other,0,76,21,0.185784,POSITIVE
149,0,91,Self-emp-not-inc,2,11th,0,Separated,Sales,Own-child,Female,Other,1,80,24,-0.048787,NEGATIVE
149,1,91,Self-emp-not-inc,2,11th,0,Separated,Sales,Own-child,Male,Other,1,80,24,0.326475,POSITIVE
150,0,79,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Other,0,76,21,-0.002587,NEGATIVE
150,1,79,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Other,0,76,21,0.369631,POSITIVE
151,0,81,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Female,Other,2,83,26,-0.097968,NEGATIVE
151,1,81,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Male,Other,2,83,26,0.280534,POSITIVE
152,0,95,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Female,Black,12,95,16,-0.044347,NEGATIVE
152,1,95,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Male,Black,12,95,16,0.330623,POSITIVE
153,0,98,State-gov,13,10th,5,Prof-school,Prof-specialty,Other-relative,Female,Black,18,98,8,-0.062521,NEGATIVE
153,1,98,State-gov,13,10th,5,Prof-school,Prof-specialty,Other-relative,Male,Black,18,98,8,0.313646,POSITIVE
154,0,98,State-gov,13,Preschool,5,Prof-school,Prof-specialty,Other-relative,Female,Black,13,98,8,-0.094842,NEGATIVE
154,1,98,State-gov,13,Preschool,5,Prof-school,Prof-specialty,Other-relative,Male,Black,13,98,8,0.283454,POSITIVE
155,0,95,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Female,Black,12,83,5,-0.068634,NEGATIVE
155,1,95,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Male,Black,12,83,5,0.307936,POSITIVE
156,0,98,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Female,Black,13,98,19,-0.069772,NEGATIVE
156,1,98,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Male,Black,13,98,19,0.306872,POSITIVE
157,0,97,State-gov,11,1st-4th,2,11th,Prof-specialty,Not-in-family,Female,Black,13,97,7,-0.088798,NEGATIVE
157,1,97,State-gov,11,1st-4th,2,11th,Prof-specialty,Not-in-family,Male,Black,13,97,7,0.289100,POSITIVE
158,0,98,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Female,Black,13,86,8,-0.092478,NEGATIVE
158,1,98,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Male,Black,13,86,8,0.285662,POSITIVE
159,0,84,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Female,Black,12,95,5,-0.047727,NEGATIVE
159,1,84,Local-gov,8,1st-4th,5,Bachelors,Prof-specialty,Husband,Male,Black,12,95,5,0.314867,POSITIVE
160,0,87,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Female,Black,13,98,8,-0.080475,NEGATIVE
160,1,87,State-gov,13,10th,2,Prof-school,Prof-specialty,Other-relative,Male,Black,13,98,8,0.296874,POSITIVE
161,0,92,Self-emp-inc,4,HS-grad,4,Widowed,Prof-specialty,Own-child,Female,Black,16,92,13,-0.093437,NEGATIVE
161,1,92,Self-emp-inc,4,HS-grad,4,Widowed,Prof-specialty,Own-child,Male,Black,16,92,13,0.284766,POSITIVE
162,0,91,Self-emp-not-inc,2,Assoc-voc,4,Separated,Prof-specialty,Own-child,Female,Black,10,91,12,-0.102493,NEGATIVE
162,1,91,Self-emp-not-inc,2,Assoc-voc,4,Separated,Prof-specialty,Own-child,Male,Black,10,91,12,0.276307,POSITIVE
163,0,90,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Black,15,89,0,-0.022826,NEGATIVE
163,1,90,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Black,15,89,0,0.350726,POSITIVE
164,0,90,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Prof-specialty,Wife,Female,Black,10,90,0,-0.151963,NEGATIVE
164,1,90,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Prof-specialty,Wife,Male,Black,10,90,0,0.230095,POSITIVE
165,0,90,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Black,10,76,11,-0.294019,NEGATIVE
165,1,90,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Black,10,76,11,0.081495,POSITIVE
166,0,91,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Female,Black,15,78,1,-0.020963,NEGATIVE
166,1,91,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Male,Black,15,78,1,0.352467,POSITIVE
167,0,91,Self-emp-not-inc,2,Assoc-voc,4,Separated,Prof-specialty,Own-child,Female,Black,10,78,1,-0.128889,NEGATIVE
167,1,91,Self-emp-not-inc,2,Assoc-voc,4,Separated,Prof-specialty,Own-child,Male,Black,10,78,1,0.251649,POSITIVE
168,0,92,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Black,12,83,5,-0.017197,NEGATIVE
168,1,92,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Black,12,83,5,0.355985,POSITIVE
169,0,79,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Black,10,76,0,-0.291264,NEGATIVE
169,1,79,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Black,10,76,0,0.054225,POSITIVE
170,0,86,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Female,Black,17,95,15,-0.018013,NEGATIVE
170,1,86,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Male,Black,17,95,15,0.348733,POSITIVE
171,0,90,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,89,11,-0.250847,NEGATIVE
171,1,90,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,89,11,0.131651,POSITIVE
172,0,90,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,76,11,-0.058796,NEGATIVE
172,1,90,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,76,11,0.317126,POSITIVE
173,0,90,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,76,0,-0.272919,NEGATIVE
173,1,90,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,76,0,0.106008,POSITIVE
174,0,90,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,89,11,-0.342081,NEGATIVE
174,1,90,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,89,11,0.024137,POSITIVE
175,0,90,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,89,11,-0.307277,NEGATIVE
175,1,90,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,89,11,0.066092,POSITIVE
176,0,90,Self-emp-not-inc,1,Doctorate,0,Divorced,Prof-specialty,Wife,Female,Other,15,90,0,-0.029250,NEGATIVE
176,1,90,Self-emp-not-inc,1,Doctorate,0,Divorced,Prof-specialty,Wife,Male,Other,15,90,0,0.344725,POSITIVE
177,0,90,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,76,11,-0.172261,NEGATIVE
177,1,90,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,76,11,0.211134,POSITIVE
178,0,90,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,76,11,-0.128976,NEGATIVE
178,1,90,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,76,11,0.251567,POSITIVE
179,0,91,Self-emp-not-inc,2,5th-6th,0,Separated,Prof-specialty,Own-child,Female,Other,15,78,1,-0.022239,NEGATIVE
179,1,91,Self-emp-not-inc,2,5th-6th,0,Separated,Prof-specialty,Own-child,Male,Other,15,78,1,0.351274,POSITIVE
180,0,90,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,76,0,-0.329349,NEGATIVE
180,1,90,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,76,0,0.039970,POSITIVE
181,0,79,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,89,11,-0.060538,NEGATIVE
181,1,79,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,89,11,0.315497,POSITIVE
182,0,79,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,89,0,-0.274321,NEGATIVE
182,1,79,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,89,0,0.104380,POSITIVE
183,0,82,Self-emp-inc,5,5th-6th,4,Married-spouse-absent,Prof-specialty,Husband,Female,Other,16,80,14,0.329554,POSITIVE
183,1,82,Self-emp-inc,5,5th-6th,4,Married-spouse-absent,Prof-specialty,Husband,Male,Other,16,80,14,-0.171053,NEGATIVE
184,0,83,State-gov,13,10th,5,Prof-school,Prof-specialty,Other-relative,Female,Other,18,86,19,0.103100,POSITIVE
184,1,83,State-gov,13,10th,5,Prof-school,Prof-specialty,Other-relative,Male,Other,18,86,19,-1.327885,NEGATIVE
185,0,79,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,76,0,-0.087989,NEGATIVE
185,1,79,Private,0,Doctorate,4,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,76,0,0.289855,POSITIVE
186,0,79,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,89,11,-0.174004,NEGATIVE
186,1,79,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,89,11,0.209505,POSITIVE
187,0,79,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,89,11,-0.130720,NEGATIVE
187,1,79,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,89,11,0.249939,POSITIVE
188,0,80,Self-emp-not-inc,2,5th-6th,0,Separated,Prof-specialty,Own-child,Female,Other,15,91,1,-0.020927,NEGATIVE
188,1,80,Self-emp-not-inc,2,5th-6th,0,Separated,Prof-specialty,Own-child,Male,Other,15,91,1,0.352499,POSITIVE
189,0,79,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,89,0,-0.330750,NEGATIVE
189,1,79,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,89,0,0.038227,POSITIVE
190,0,79,Self-emp-not-inc,1,Masters,0,Divorced,Prof-specialty,Wife,Female,Other,15,77,11,-0.091914,NEGATIVE
190,1,79,Self-emp-not-inc,1,Masters,0,Divorced,Prof-specialty,Wife,Male,Other,15,77,11,0.286188,POSITIVE
191,0,79,Self-emp-not-inc,1,Doctorate,0,Divorced,Prof-specialty,Wife,Female,Other,10,77,11,-0.124236,NEGATIVE
191,1,79,Self-emp-not-inc,1,Doctorate,0,Divorced,Prof-specialty,Wife,Male,Other,10,77,11,0.255996,POSITIVE
192,0,79,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,15,76,0,-0.201455,NEGATIVE
192,1,79,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,15,76,0,0.183863,POSITIVE
193,0,79,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,10,76,0,-0.158170,NEGATIVE
193,1,79,Private,0,Doctorate,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,10,76,0,0.224296,POSITIVE
194,0,92,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Female,Black,6,92,13,-0.006869,NEGATIVE
194,1,92,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Male,Black,6,92,13,0.365633,POSITIVE
195,0,91,Self-emp-not-inc,2,5th-6th,4,Separated,Prof-specialty,Own-child,Female,Black,0,91,12,-0.015923,NEGATIVE
195,1,91,Self-emp-not-inc,2,5th-6th,4,Separated,Prof-specialty,Own-child,Male,Black,0,91,12,0.357174,POSITIVE
196,0,90,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Female,Black,5,90,0,-0.033073,NEGATIVE
196,1,90,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Male,Black,5,90,0,0.341154,POSITIVE
197,0,90,Self-emp-not-inc,1,Doctorate,4,Divorced,Prof-specialty,Wife,Female,Black,0,90,0,-0.065396,NEGATIVE
197,1,90,Self-emp-not-inc,1,Doctorate,4,Divorced,Prof-specialty,Wife,Male,Black,0,90,0,0.310960,POSITIVE
198,0,90,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Black,0,76,11,-0.224411,NEGATIVE
198,1,90,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Black,0,76,11,0.162363,POSITIVE
199,0,92,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Female,Black,6,79,2,-0.032738,NEGATIVE
199,1,92,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Male,Black,6,79,2,0.341468,POSITIVE
200,0,91,Self-emp-not-inc,2,5th-6th,4,Separated,Prof-specialty,Own-child,Female,Black,0,78,1,-0.042319,NEGATIVE
200,1,91,Self-emp-not-inc,2,5th-6th,4,Separated,Prof-specialty,Own-child,Male,Black,0,78,1,0.332517,POSITIVE
201,0,95,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Female,Black,4,88,10,-0.012457,NEGATIVE
201,1,95,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Male,Black,4,88,10,0.360412,POSITIVE
202,0,79,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Black,0,76,0,-0.247885,NEGATIVE
202,1,79,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Black,0,76,0,0.135091,POSITIVE
203,0,84,Local-gov,8,1st-4th,1,Bachelors,Prof-specialty,Husband,Female,Black,7,95,16,-0.014108,NEGATIVE
203,1,84,Local-gov,8,1st-4th,1,Bachelors,Prof-specialty,Husband,Male,Black,7,95,16,0.358871,POSITIVE
204,0,82,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Female,Black,1,93,14,-0.043371,NEGATIVE
204,1,82,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Male,Black,1,93,14,0.331534,POSITIVE
205,0,84,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Female,Black,4,94,5,-0.017653,NEGATIVE
205,1,84,Federal-gov,7,Doctorate,1,(null),Prof-specialty,Husband,Male,Black,4,94,5,0.355558,POSITIVE
206,0,86,State-gov,11,1st-4th,2,11th,Prof-specialty,Not-in-family,Female,Black,8,85,18,-0.152744,NEGATIVE
206,1,86,State-gov,11,1st-4th,2,11th,Prof-specialty,Not-in-family,Male,Black,8,85,18,0.176949,POSITIVE
207,0,84,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Female,Black,2,83,16,-0.080376,NEGATIVE
207,1,84,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Male,Black,2,83,16,0.293716,POSITIVE
208,0,84,Local-gov,8,1st-4th,1,Bachelors,Prof-specialty,Husband,Female,Black,7,83,5,-0.038395,NEGATIVE
208,1,84,Local-gov,8,1st-4th,1,Bachelors,Prof-specialty,Husband,Male,Black,7,83,5,0.336183,POSITIVE
